id,name,user_id,followers_count,friends_count,verified,created_at,status_count
975,NJnikki1796,854265269010747392,12,33,0,"2017-04-18 09:28:06.000000",62
976,mattwyatt651,550457552,468,1766,0,"2012-04-10 21:27:09.000000",22696
977,KingMarcMarc,267280516,95,183,0,"2011-03-16 16:58:45.000000",629
978,JCFrank57,323912284,422,1049,0,"2011-06-25 17:06:46.000000",5432
979,worldofHailee,1408842802738307073,142,141,0,"2021-06-26 17:41:33.000000",4792
980,Malkavman,57289288,96,103,0,"2009-07-16 09:27:39.000000",1693
981,4011Ronin,1351086791873482753,107,216,0,"2021-01-18 08:39:44.000000",10334
982,AjAjj15115471,1398216710386184192,57,50,0,"2021-05-28 09:57:16.000000",797
983,Ilse_Futbolista,284599200,1094,1428,0,"2011-04-19 15:52:56.000000",324782
984,TravisConover,437707310,3689,355,0,"2011-12-15 18:53:57.000000",11163
985,congotim,18784491,765,1741,0,"2009-01-08 23:37:09.000000",12545
986,Meffistoe,18722981,308,104,0,"2009-01-07 14:40:58.000000",8194
987,foxyblvck,3403650291,128,136,0,"2015-08-05 04:00:52.000000",1896
988,snides11,1144289785831481345,190,416,0,"2019-06-27 17:01:59.000000",12153
989,laranxart,1356036450958118913,110,17,0,"2021-02-01 00:27:58.000000",2211
990,Roadrunner84,221349713,242,269,0,"2010-11-30 12:31:16.000000",3693
991,TeamPBTE,1293479936813142018,2737,6,0,"2020-08-12 09:30:40.000000",2753
992,At_gamechanger,3071994990,69,227,0,"2015-03-10 22:37:51.000000",24941
993,Lakshya_Monga,1170351554081148928,71,518,0,"2019-09-07 15:02:23.000000",3302
994,clareafk,1010942053419814912,97,277,0,"2018-06-24 17:45:42.000000",5451
995,Jazz_Cruiser,404729767,173,972,0,"2011-11-04 10:13:47.000000",12335
996,ChiMpuisCuTe,1295549308314386432,1014,996,0,"2020-08-18 02:33:34.000000",33538
997,RRR_RC15,1313088183014354947,417,318,0,"2020-10-05 12:06:43.000000",39686
998,pradeepr1981,742891296822419456,1386,4909,0,"2016-06-15 01:27:42.000000",81687
999,POP_Culture2020,1305520831448125442,1771,2537,0,"2020-09-14 14:57:16.000000",8976
1000,NiceNerdTV,887318281287331840,71,235,0,"2017-07-18 14:28:58.000000",12650
